,id,chave,rodada,equipe_mandante,equipe_visitante,is_finalizado,jogo_ficticio,hora_realizacao,jogo_id,data_realizacao,escalacao_equipe_mandante_id,escalacao_equipe_visitante_id,placar_oficial_mandante,placar_oficial_visitante,placar_penaltis_mandante,placar_penaltis_visitante,empate,suspenso,cancelado,wo,decisivo,publico_total,renda,renda_moeda,observacao,publico_pagante,ordem_na_chave,fase,sede,vencedor_jogo
150,8574,,16,CAM,Sao Paulo,True,False,18:00:00,287758,2022-07-10,479793,479795,0,0,,,True,False,False,False,False,52356,1957819.0,REAL,,44211,,101,52,
151,8575,,16,Fluminense,Ceara,True,False,19:00:00,287759,2022-07-09,479790,479791,2,1,,,False,False,False,False,False,63707,2201275.0,REAL,,57844,,101,28,20
152,8576,,16,Bragantino,Avai,True,False,16:30:00,287760,2022-07-09,479789,479788,4,0,,,False,False,False,False,False,,45815.0,REAL,,3162,,101,4,11
153,8577,,16,Corinthians,Flamengo,True,False,16:00:00,287761,2022-07-10,479807,479806,1,0,,,False,False,False,False,False,,3670673.0,REAL,,43708,,101,6,2
154,8578,,16,Santos,Atletico-GO,True,False,18:00:00,287762,2022-07-10,479796,479797,1,0,,,False,False,False,False,False,,284207.0,REAL,,8588,,101,2,3
155,8579,,16,Internacional,America-MG,True,False,20:00:00,287763,2022-07-11,479804,479805,1,0,,,False,False,False,False,False,,807628.0,REAL,,19023,,101,53,12
156,8580,,16,Fortaleza,Palmeiras,True,False,18:00:00,287764,2022-07-10,479798,479799,0,0,,,True,False,False,False,False,,848958.0,REAL,,24888,,101,99,
157,8581,,16,Goias,Athletico-PR,True,False,20:30:00,287765,2022-07-09,479792,479794,2,1,,,False,False,False,False,False,9044,125775.0,REAL,,7323,,101,177,32
158,8582,,16,Cuiaba,Botafogo,True,False,19:00:00,287766,2022-07-10,479800,479802,2,0,,,False,False,False,False,False,14719,390775.0,REAL,,13720,,101,116,357
159,8583,,16,Coritiba,Juventude,True,False,11:00:00,287767,2022-07-10,479801,479803,2,2,,,True,False,False,False,False,,324975.0,REAL,,20235,,101,111,
160,8584,,17,America-MG,Bragantino,True,False,19:00:00,287778,2022-07-17,479884,479885,0,3,,,False,False,False,False,False,1920,34686.0,REAL,,1114,,101,39,11
161,8585,,17,Flamengo,Coritiba,True,False,19:00:00,287779,2022-07-16,479866,479867,2,0,,,False,False,False,False,False,,2475461.0,REAL,,33778,,101,27,17
162,8586,,17,Sao Paulo,Fluminense,True,False,16:00:00,287780,2022-07-17,479875,479878,2,2,,,True,False,False,False,False,,2331675.0,REAL,,47141,,101,16,
163,8587,,17,Palmeiras,Cuiaba,True,False,20:00:00,287781,2022-07-18,479886,479887,1,0,,,False,False,False,False,False,,2103920.0,REAL,,39033,,101,11,5
164,8588,,17,Botafogo,CAM,True,False,18:00:00,287782,2022-07-17,479880,479881,0,1,,,False,False,False,False,False,8678,240990.0,REAL,,8001,,101,31,15
165,8589,,17,Juventude,Goias,True,False,11:00:00,287783,2022-07-17,479873,479877,0,0,,,True,False,False,False,False,4406,81460.0,REAL,,4046,,101,174,
166,8590,,17,Ceara,Corinthians,True,False,21:00:00,287784,2022-07-16,479870,479871,3,1,,,False,False,False,False,False,28683,595252.0,REAL,,28647,,101,99,31
167,8591,,17,Atletico-GO,Fortaleza,True,False,18:00:00,287785,2022-07-17,479882,479883,0,1,,,False,False,False,False,False,7262,72215.0,REAL,,6544,,101,113,69
168,8592,,17,Avai,Santos,True,False,19:00:00,287786,2022-07-16,479868,479869,1,0,,,False,False,False,False,False,8674,305352.0,REAL,,8049,,101,100,36
169,8593,,17,Athletico-PR,Internacional,True,False,16:30:00,287787,2022-07-16,479864,479865,0,0,,,True,False,False,False,False,,572030.0,REAL,,21402,,101,49,
170,8594,,18,America-MG,Palmeiras,True,False,20:00:00,287818,2022-07-21,479958,479957,0,1,,,False,False,False,False,False,6462,183630.0,REAL,,4886,,101,39,5
171,8595,,18,Flamengo,Juventude,True,False,20:30:00,287819,2022-07-20,479951,479952,4,0,,,False,False,False,False,False,,3642229.0,REAL,,65392,,101,27,17
172,8596,,18,Bragantino,Fortaleza,True,False,19:00:00,287820,2022-07-20,479945,479946,2,1,,,False,False,False,False,False,,66995.0,REAL,,4048,,101,4,11
173,8597,,18,Corinthians,Coritiba,True,False,21:30:00,287821,2022-07-20,479964,479965,3,1,,,False,False,False,False,False,,2535409.0,REAL,,39852,,101,6,2
174,8598,,18,Santos,Botafogo,True,False,21:30:00,287822,2022-07-20,479962,479961,2,0,,,False,False,False,False,False,,287845.0,REAL,,8453,,101,2,3
175,8599,,18,Internacional,Sao Paulo,True,False,20:30:00,287823,2022-07-20,479953,479954,3,3,,,True,False,False,False,False,,1577029.0,REAL,,32804,,101,53,
176,8600,,18,Ceara,Avai,True,False,21:30:00,287824,2022-07-19,479955,479956,1,0,,,False,False,False,False,False,37567,322708.0,REAL,,37541,,101,99,31
177,8601,,18,Goias,Fluminense,True,False,19:00:00,287825,2022-07-20,479947,479948,2,3,,,False,False,False,False,False,11974,255620.0,REAL,,9397,,101,177,20
178,8602,,18,Cuiaba,CAM,True,False,19:00:00,287826,2022-07-21,479959,479960,1,1,,,True,False,False,False,False,18584,504545.0,REAL,,17671,,101,116,
179,8603,,18,Athletico-PR,Atletico-GO,True,False,19:30:00,287827,2022-07-20,479949,479950,4,1,,,False,False,False,False,False,23174,411710.0,REAL,,22426,,101,49,44
180,8604,,19,CAM,Corinthians,True,False,18:00:00,287828,2022-07-24,480017,480018,1,2,,,False,False,False,False,False,55706,2202875.0,REAL,,47613,,101,52,2
181,8605,,19,Fluminense,Bragantino,True,False,16:00:00,287829,2022-07-24,480011,480012,2,1,,,False,False,False,False,False,9877,205830.0,REAL,,8827,,101,25,20
182,8606,,19,Sao Paulo,Goias,True,False,19:00:00,287830,2022-07-23,480005,480006,3,3,,,True,False,False,False,False,,1761264.0,REAL,,39393,,101,16,
183,8607,,19,Palmeiras,Internacional,True,False,16:00:00,287831,2022-07-24,480013,480014,2,1,,,False,False,False,False,False,,2282829.0,REAL,,38658,,101,11,5
184,8608,,19,Botafogo,Athletico-PR,True,False,21:00:00,287832,2022-07-23,480007,480008,2,0,,,False,False,False,False,False,8105,203630.0,REAL,,7463,,101,31,18
185,8609,,19,Juventude,Ceara,True,False,16:00:00,287833,2022-07-24,480015,480016,1,0,,,False,False,False,False,False,4445,99610.0,REAL,,3934,,101,174,492
186,8610,,19,Fortaleza,Santos,True,False,19:00:00,287834,2022-07-24,480021,480022,0,0,,,True,False,False,False,False,,253878.0,REAL,,19902,,101,99,
187,8611,,19,Atletico-GO,America-MG,True,False,18:00:00,287835,2022-07-24,480019,480020,0,1,,,False,False,False,False,False,5098,47425.0,REAL,,4451,,101,113,38
188,8612,,19,Avai,Flamengo,True,False,11:00:00,287836,2022-07-24,480009,480010,1,2,,,False,False,False,False,False,17557,829281.0,REAL,,15933,,101,100,17
189,8613,,19,Coritiba,Cuiaba,True,False,20:00:00,287837,2022-07-25,480023,480024,1,0,,,False,False,False,False,False,20082,271190.0,REAL,,19181,,101,111,40
190,8614,,20,America-MG,Avai,True,False,18:00:00,287838,2022-07-31,480047,480048,3,1,,,False,False,False,False,False,2215,46962.0,REAL,,1470,,101,39,38
191,8615,,20,Flamengo,Atletico-GO,True,False,20:30:00,287839,2022-07-30,480059,480060,4,1,,,False,False,False,False,False,64040,2470440.0,REAL,,59999,,101,28,17
192,8616,,20,Bragantino,Juventude,True,False,19:00:00,287840,2022-07-31,480051,480052,1,0,,,False,False,False,False,False,,55125.0,REAL,,3236,,101,4,11
193,8617,,20,Corinthians,Botafogo,True,False,19:00:00,287841,2022-07-30,480057,480058,1,0,,,False,False,False,False,False,,2860163.0,REAL,,42532,,101,6,2
194,8618,,20,Santos,Fluminense,True,False,20:00:00,287842,2022-08-01,480053,480054,2,2,,,True,False,False,False,False,,372325.0,REAL,,11943,,101,2,
195,8619,,20,Internacional,CAM,True,False,16:00:00,287843,2022-07-31,480061,480062,3,0,,,False,False,False,False,False,,2054144.0,REAL,,39451,,101,53,12
196,8620,,20,Ceara,Palmeiras,True,False,16:30:00,287844,2022-07-30,480043,480044,1,2,,,False,False,False,False,False,40912,1051974.0,REAL,,40844,,101,99,5
197,8621,,20,Goias,Coritiba,True,False,16:30:00,287845,2022-07-30,480055,480056,1,0,,,False,False,False,False,False,11267,169900.0,REAL,,9446,,101,177,32
198,8622,,20,Cuiaba,Fortaleza,True,False,18:00:00,287846,2022-07-31,480049,480050,0,1,,,False,False,False,False,False,9567,206960.0,REAL,,8480,,101,116,69
199,8623,,20,Athletico-PR,Sao Paulo,True,False,16:00:00,287847,2022-07-31,480045,480046,1,0,,,False,False,False,False,False,26492,840160.0,REAL,,25710,,101,49,44
200,8624,,21,CAM,Athletico-PR,True,False,19:00:00,287848,2022-08-07,480122,480123,2,3,,,False,False,False,False,False,25119,823240.0,REAL,,19116,,101,52,44
201,8625,,21,Fluminense,Cuiaba,True,False,16:00:00,287849,2022-08-07,480116,480117,1,0,,,False,False,False,False,False,46323,1317380.0,REAL,,43364,,101,28,20
202,8626,,21,Sao Paulo,Flamengo,True,False,20:30:00,287850,2022-08-06,480135,480137,0,2,,,False,False,False,False,False,,2723851.0,REAL,,45217,,101,16,17
203,8627,,21,Palmeiras,Goias,True,False,16:00:00,287851,2022-08-07,480118,480119,3,0,,,False,False,False,False,False,,2105530.0,REAL,,38801,,101,11,5
204,8628,,21,Botafogo,Ceara,True,False,16:30:00,287852,2022-08-06,480126,480127,1,1,,,True,False,False,False,False,21657,578900.0,REAL,,19732,,101,31,
205,8629,,21,Juventude,America-MG,True,False,16:30:00,287853,2022-08-06,480128,480129,0,1,,,False,False,False,False,False,3524,94320.0,REAL,,3135,,101,174,38
206,8630,,21,Fortaleza,Internacional,True,False,18:00:00,287854,2022-08-07,480120,480121,3,0,,,False,False,False,False,False,,471760.0,REAL,,39253,,101,99,69
207,8631,,21,Atletico-GO,Bragantino,True,False,19:00:00,287855,2022-08-06,480130,480131,2,1,,,False,False,False,False,False,5930,54310.0,REAL,,5085,,101,113,47
208,8632,,21,Avai,Corinthians,True,False,19:00:00,287856,2022-08-06,480132,480133,1,1,,,True,False,False,False,False,12648,646575.0,REAL,,11423,,101,100,
209,8633,,21,Coritiba,Santos,True,False,20:00:00,287857,2022-08-08,480124,480125,1,2,,,False,False,False,False,False,,412790.0,REAL,,22691,,101,111,3
210,8634,,22,America-MG,Santos,True,False,18:00:00,287858,2022-08-14,480216,480217,1,0,,,False,False,False,False,False,2978,81019.0,REAL,,2204,,101,39,38
211,8635,,22,Flamengo,Athletico-PR,True,False,16:00:00,287859,2022-08-14,480208,480209,5,0,,,False,False,False,False,False,62716,3319084.0,REAL,,59165,,101,28,17
212,8636,,22,Sao Paulo,Bragantino,True,False,16:00:00,287860,2022-08-14,480212,480213,3,0,,,False,False,False,False,False,,1326973.0,REAL,,31358,,101,16,4
213,8637,,22,Corinthians,Palmeiras,True,False,19:00:00,287861,2022-08-13,480201,480202,0,1,,,False,False,False,False,False,44966,3226090.0,REAL,,44666,,101,6,5
214,8638,,22,Botafogo,Atletico-GO,True,False,21:00:00,287862,2022-08-13,480206,480210,0,0,,,True,False,False,False,False,12230,247445.0,REAL,,10550,,101,31,
215,8639,,22,Internacional,Fluminense,True,False,19:00:00,287863,2022-08-14,480219,480220,3,0,,,False,False,False,False,False,,653069.0,REAL,,14824,,101,53,12
216,8640,,22,Ceara,Fortaleza,True,False,16:00:00,287864,2022-08-14,480214,480215,0,1,,,False,False,False,False,False,33355,535204.0,REAL,,33315,,101,99,69
217,8641,,22,Goias,Avai,True,False,16:30:00,287865,2022-08-13,480199,480200,1,1,,,True,False,False,False,False,10831,156845.0,REAL,,8934,,101,177,
218,8642,,22,Cuiaba,Juventude,True,False,20:30:00,287866,2022-08-13,480203,480204,1,0,,,False,False,False,False,False,6909,151050.0,REAL,,6013,,101,116,357
219,8643,,22,Coritiba,CAM,True,False,11:00:00,287867,2022-08-14,480211,480218,0,1,,,False,False,False,False,False,18938,344220.0,REAL,,17608,,101,111,15
220,8644,,23,CAM,Goias,True,False,16:30:00,287868,2022-08-20,480299,480298,0,1,,,False,False,False,False,False,31650,989516.0,,,24981,,101,52,32
221,8645,,23,Fluminense,Coritiba,True,False,19:00:00,287869,2022-08-20,480300,480301,5,2,,,False,False,False,False,False,24029,638185.0,REAL,,22331,,101,28,20
222,8646,,23,Bragantino,Ceara,True,False,18:00:00,287870,2022-08-21,480306,480307,1,1,,,True,False,False,False,False,,46715.0,REAL,,2488,,101,4,
223,8647,,23,Palmeiras,Flamengo,True,False,16:00:00,287871,2022-08-21,480305,480304,1,1,,,True,False,False,False,False,,4240007.0,REAL,,40485,,101,11,
224,8648,,23,Santos,Sao Paulo,True,False,19:00:00,287872,2022-08-21,480308,480309,1,0,,,False,False,False,False,False,,419917.0,REAL,,12598,,101,2,3
225,8649,,23,Juventude,Botafogo,True,False,11:00:00,287873,2022-08-21,480303,480302,2,2,,,True,False,False,False,False,3095,97495.0,,,2769,,101,174,
226,8650,,23,Fortaleza,Corinthians,True,False,18:00:00,287874,2022-08-21,480310,480311,1,0,,,False,False,False,False,False,,968853.0,,,44338,,101,99,69
227,8651,,23,Atletico-GO,Cuiaba,True,False,18:00:00,287875,2022-08-21,480312,480313,1,1,,,True,False,False,False,False,4578,40065.0,REAL,,3873,,101,113,
228,8652,,23,Avai,Internacional,True,False,20:00:00,287876,2022-08-22,480316,480317,0,1,,,False,False,False,False,False,13911,616997.0,,,12666,,101,100,12
229,8653,,23,Athletico-PR,America-MG,True,False,18:00:00,287877,2022-08-21,480314,480315,1,1,,,True,False,False,False,False,15796,311735.0,REAL,,15023,,101,49,
230,8654,,24,America-MG,CAM,True,False,16:00:00,287878,2022-08-28,480380,480382,1,1,,,True,False,False,False,False,7016,286805.0,,,5341,,101,39,
231,8655,,24,Fluminense,Palmeiras,True,False,19:00:00,287879,2022-08-27,480377,480378,1,1,,,True,False,False,False,False,45084,1352610.0,,,42278,,101,28,
232,8656,,24,Sao Paulo,Fortaleza,True,False,16:00:00,287880,2022-08-28,480384,480385,0,1,,,False,False,False,False,False,,1251388.0,,,30210,,101,16,69
233,8657,,24,Corinthians,Bragantino,True,False,21:30:00,287881,2022-08-29,480381,480383,1,0,,,False,False,False,False,False,,2050950.0,,,36228,,101,6,2
234,8658,,24,Botafogo,Flamengo,True,False,18:00:00,287882,2022-08-28,480387,480389,0,1,,,False,False,False,False,False,14442,486270.0,,,12876,,101,31,17
235,8659,,24,Internacional,Juventude,True,False,20:00:00,287883,2022-08-29,480392,480393,4,0,,,False,False,False,False,False,,711517.0,,,16518,,101,53,12
236,8660,,24,Ceara,Athletico-PR,True,False,21:00:00,287884,2022-08-27,480386,480388,0,0,,,True,False,False,False,False,16754,104501.0,,,16731,,101,99,
237,8661,,24,Goias,Atletico-GO,True,False,16:30:00,287885,2022-08-27,478156,478157,2,1,,,False,False,False,False,False,13781,228820.0,,,12370,,101,177,32
238,8662,,24,Cuiaba,Santos,True,False,18:00:00,287886,2022-08-28,480390,480391,0,0,,,True,False,False,False,False,19136,599135.0,,,18175,,101,116,
239,8663,,24,Coritiba,Avai,True,False,16:30:00,287887,2022-08-27,480375,480376,1,0,,,False,False,False,False,False,,312690.0,,,17597,,101,111,40
240,8664,,25,America-MG,Coritiba,True,False,20:30:00,287518,2022-09-03,480456,480457,2,0,,,False,False,False,False,False,2840,29235.0,,,1875,,101,39,38
241,8665,,25,Flamengo,Ceara,True,False,11:00:00,287519,2022-09-04,480458,480459,1,1,,,True,False,False,False,False,64387,3442960.0,,,59612,,101,28,
242,8666,,25,Bragantino,Palmeiras,True,False,19:00:00,287520,2022-09-03,480452,480453,2,2,,,True,False,False,False,False,,403640.0,,,9685,,101,4,
243,8667,,25,Corinthians,Internacional,True,False,16:00:00,287521,2022-09-04,480460,480461,2,2,,,True,False,False,False,False,41748,2613444.0,,,41423,,101,6,
244,8668,,25,Santos,Goias,True,False,20:00:00,287522,2022-09-05,480468,480469,1,2,,,False,False,False,False,False,,417035.0,,,11497,,101,2,32
245,8669,,25,Juventude,Avai,True,False,16:30:00,287523,2022-09-03,480450,480451,1,1,,,True,False,False,False,False,2708,71235.0,,,2128,,101,174,
246,8670,,25,Fortaleza,Botafogo,True,False,16:00:00,287524,2022-09-04,480462,480463,1,3,,,False,False,False,False,False,,1065090.0,,,54505,,101,99,18
247,8671,,25,Atletico-GO,CAM,True,False,18:00:00,287525,2022-09-04,480464,480465,0,2,,,False,False,False,False,False,7083,133115.0,,,6301,,101,113,15
248,8672,,25,Cuiaba,Sao Paulo,True,False,19:00:00,287526,2022-09-04,480466,480467,1,1,,,True,False,False,False,False,33050,1450190.0,,,31625,,101,116,
249,8673,,25,Athletico-PR,Fluminense,True,False,19:00:00,287527,2022-09-03,480454,480455,1,0,,,False,False,False,False,False,,492220.0,,,14037,,101,49,44
250,8674,,26,CAM,Bragantino,True,False,17:00:00,287538,2022-09-07,480633,480631,1,1,,,True,False,False,False,False,34941,1178714.0,,,29785,,101,52,
251,8675,,26,Fluminense,Fortaleza,True,False,19:00:00,287539,2022-09-10,480562,480563,2,1,,,False,False,False,False,False,26533,688010.0,,,24587,,101,28,20
252,8676,,26,Sao Paulo,Corinthians,True,False,16:00:00,287540,2022-09-11,480552,480553,1,1,,,True,False,False,False,False,,2291454.0,,,46444,,101,16,
253,8677,,26,Palmeiras,Juventude,True,False,21:00:00,287541,2022-09-10,480564,480565,2,1,,,False,False,False,False,False,,2251971.0,,,39337,,101,11,5
254,8678,,26,Botafogo,America-MG,True,False,11:00:00,287542,2022-09-11,480548,480549,0,0,,,True,False,False,False,False,32286,822954.0,,,28387,,101,31,
255,8679,,26,Internacional,Cuiaba,True,False,16:30:00,287543,2022-09-10,480558,480559,1,0,,,False,False,False,False,False,,1424511.0,,,30719,,101,53,12
256,8680,,26,Ceara,Santos,True,False,16:30:00,287544,2022-09-10,480560,480561,2,1,,,False,False,False,False,False,38339,354259.0,,,38302,,101,99,31
257,8681,,26,Goias,Flamengo,True,False,19:00:00,287545,2022-09-11,480556,480557,1,1,,,True,False,False,False,False,13798,731500.0,,,11584,,101,177,
258,8682,,26,Avai,Athletico-PR,True,False,11:00:00,287546,2022-09-11,480550,480551,1,1,,,True,False,False,False,False,9487,257890.0,,,8228,,101,100,
259,8683,,26,Coritiba,Atletico-GO,True,False,16:00:00,287547,2022-09-11,480554,480555,2,0,,,False,False,False,False,False,,186825.0,,,15046,,101,111,40
260,8684,,27,America-MG,Corinthians,True,False,18:00:00,287548,2022-09-18,480662,480663,1,0,,,False,False,False,False,False,6416,280144.0,,,4597,,101,39,38
261,8685,,27,Flamengo,Fluminense,True,False,16:00:00,287549,2022-09-18,480661,480672,1,2,,,False,False,False,False,False,55170,2720364.0,,,51304,,101,28,20
262,8686,,27,Bragantino,Goias,True,False,11:00:00,287550,2022-09-18,480660,480659,1,1,,,True,False,False,False,False,,74620.0,,,3984,,101,4,
263,8687,,27,Palmeiras,Santos,True,False,18:30:00,287551,2022-09-18,480666,480667,1,0,,,False,False,False,False,False,,2450421.0,,,40337,,101,11,5
264,8688,,27,Botafogo,Coritiba,True,False,19:00:00,287552,2022-09-17,480657,480658,2,0,,,False,False,False,False,False,15080,384655.0,,,13419,,101,31,18
265,8689,,27,Juventude,Fortaleza,True,False,18:00:00,287553,2022-09-18,480664,480665,1,1,,,True,False,False,False,False,2144,50965.0,,,1501,,101,174,
266,8690,,27,Ceara,Sao Paulo,True,False,16:00:00,287554,2022-09-18,480673,480674,0,2,,,False,False,False,False,False,43000,621026.0,,,42968,,101,99,4
267,8691,,27,Atletico-GO,Internacional,True,False,20:00:00,287555,2022-09-19,480670,480671,1,2,,,False,False,False,False,False,5185,93725.0,,,4485,,101,113,12
268,8692,,27,Avai,CAM,True,False,16:30:00,287556,2022-09-17,480655,480656,1,0,,,False,False,False,False,False,10816,248200.0,,,9490,,101,100,36
269,8693,,27,Athletico-PR,Cuiaba,True,False,19:00:00,287557,2022-09-18,480668,480669,2,2,,,True,False,False,False,False,17340,327445.0,,,16524,,101,49,
270,8694,,28,CAM,Palmeiras,True,False,21:45:00,287558,2022-09-28,480739,480740,0,1,,,False,False,False,False,False,28644,949422.0,,,22661,,101,52,5
271,8695,,28,Fluminense,Juventude,True,False,19:00:00,287569,2022-09-28,480748,480747,4,0,,,False,False,False,False,False,23396,618407.0,,,22013,,101,28,20
272,8696,,28,Sao Paulo,Avai,True,False,20:00:00,287570,2022-09-25,480883,480884,4,0,,,False,False,False,False,False,,1499659.0,,,36510,,101,16,4
273,8697,,28,Corinthians,Atletico-GO,True,False,19:00:00,287571,2022-09-28,480749,480750,2,1,,,False,False,False,False,False,,1624476.0,,,32146,,101,6,2
274,8698,,28,Santos,Athletico-PR,True,False,21:00:00,287572,2022-09-27,480741,480746,2,0,,,False,False,False,False,False,,272547.0,,,7464,,101,2,3
275,8699,,28,Internacional,Bragantino,True,False,21:45:00,287573,2022-09-28,480742,480743,0,0,,,True,False,False,False,False,,750267.0,,,17943,,101,53,
276,8700,,28,Fortaleza,Flamengo,True,False,19:00:00,287574,2022-09-28,480751,480752,3,2,,,False,False,False,False,False,,2378774.0,,,46299,,101,99,69
277,8701,,28,Goias,Botafogo,True,False,21:45:00,287575,2022-09-28,480744,480745,0,1,,,False,False,False,False,False,10773,274900.0,,,8980,,101,177,18
278,8702,,28,Cuiaba,America-MG,True,False,21:00:00,287576,2022-09-28,480737,480738,2,1,,,False,False,False,False,False,3364,74225.0,,,3262,,101,116,357
279,8703,,28,Coritiba,Ceara,True,False,19:00:00,287577,2022-09-28,480735,480736,1,0,,,False,False,False,False,False,,167045.0,,,13376,,101,111,40
280,8704,,29,CAM,Fluminense,True,False,15:00:00,287588,2022-10-01,480910,480913,2,0,,,False,False,False,False,False,20858,649266.0,,,14606,,101,52,15
281,8705,,29,Flamengo,Bragantino,True,False,19:00:00,287589,2022-10-01,480926,480927,4,1,,,False,False,False,False,False,46698,2079219.0,,,44558,,101,28,17
282,8706,,29,Sao Paulo,Coritiba,True,False,20:00:00,287590,2022-10-20,481335,481336,3,1,,,False,False,False,False,False,,589522.0,,,14993,,101,16,4
283,8707,,29,Corinthians,Cuiaba,True,False,21:00:00,287591,2022-10-01,480920,480922,2,0,,,False,False,False,False,False,37681,2049251.0,,,37445,,101,6,2
284,8708,,29,Botafogo,Palmeiras,True,False,20:00:00,287592,2022-10-03,480924,480925,1,3,,,False,False,False,False,False,16545,496271.0,,,15171,,101,31,5
285,8709,,29,Internacional,Santos,True,False,15:00:00,287593,2022-10-01,480916,480918,1,0,,,False,False,False,False,False,,1508925.0,,,30858,,101,53,12
286,8710,,29,Ceara,America-MG,True,False,15:00:00,287594,2022-10-01,480921,480923,1,2,,,False,False,False,False,False,13976,90690.0,,,13954,,101,99,38
287,8711,,29,Goias,Fortaleza,True,False,19:00:00,287595,2022-10-01,480911,480912,0,1,,,False,False,False,False,False,9898,196290.0,,,8164,,101,177,69
288,8712,,29,Avai,Atletico-GO,True,False,19:00:00,287596,2022-10-01,480914,480915,1,2,,,False,False,False,False,False,8062,171638.0,,,7140,,101,100,47
289,8713,,29,Athletico-PR,Juventude,True,False,19:00:00,287597,2022-10-01,480917,480919,2,0,,,False,False,False,False,False,14403,254360.0,,,13625,,101,49,44
290,8714,,30,America-MG,Sao Paulo,True,False,20:00:00,287598,2022-10-06,480985,480986,1,2,,,False,False,False,False,False,3916,73438.0,,,2438,,101,39,4
291,8715,,30,Flamengo,Internacional,True,False,21:30:00,287599,2022-10-05,480977,480978,0,0,,,True,False,False,False,False,43710,1883571.0,,,41279,,101,28,
292,8716,,30,Bragantino,Cuiaba,True,False,19:00:00,287600,2022-10-05,480987,480988,2,1,,,False,False,False,False,False,,45100.0,,,2704,,101,4,11
293,8717,,30,Palmeiras,Coritiba,True,False,19:00:00,287601,2022-10-06,480981,480982,4,0,,,False,False,False,False,False,,2404137.0,,,39877,,101,11,5
294,8718,,30,Santos,CAM,True,False,21:30:00,287602,2022-10-05,480979,480980,1,2,,,False,False,False,False,False,,341792.0,,,9278,,101,2,15
295,8719,,30,Juventude,Corinthians,True,False,21:30:00,287603,2022-10-04,481019,481020,2,2,,,True,False,False,False,False,3159,111610.0,,,2726,,101,174,
296,8720,,30,Ceara,Goias,True,False,19:00:00,287604,2022-10-05,480989,480990,1,1,,,True,False,False,False,False,16702,96000.0,,,16690,,101,99,
297,8721,,30,Atletico-GO,Fluminense,True,False,19:00:00,287605,2022-10-05,480992,480991,3,2,,,False,False,False,False,False,6075,128010.0,,,5396,,101,113,47
298,8722,,30,Avai,Botafogo,True,False,20:00:00,287606,2022-10-06,480983,480984,1,2,,,False,False,False,False,False,6097,209806.0,,,5601,,101,100,18
299,8723,,30,Athletico-PR,Fortaleza,True,False,19:30:00,287607,2022-10-05,480993,480994,1,1,,,True,False,False,False,False,16441,262345.0,,,15646,,101,49,
300,8724,,31,CAM,Ceara,True,False,18:00:00,287608,2022-10-09,481077,481078,0,0,,,True,False,False,False,False,34718,964204.0,,,28072,,101,52,
301,8725,,31,Fluminense,America-MG,True,False,18:00:00,287609,2022-10-09,481079,481080,0,2,,,False,False,False,False,False,23324,630095.0,,,21623,,101,28,38
302,8726,,31,Sao Paulo,Botafogo,True,False,16:00:00,287610,2022-10-09,481066,481070,0,1,,,False,False,False,False,False,,1116070.0,,,23918,,101,16,18
303,8727,,31,Corinthians,Athletico-PR,True,False,21:00:00,287611,2022-10-08,481049,481063,2,1,,,False,False,False,False,False,,2037096.0,,,38403,,101,6,2
304,8728,,31,Santos,Juventude,True,False,20:00:00,287612,2022-10-10,481087,481088,4,1,,,False,False,False,False,False,,360712.0,,,9171,,101,2,3
305,8729,,31,Internacional,Goias,True,False,11:00:00,287613,2022-10-09,481064,481065,4,2,,,False,False,False,False,False,,1488966.0,,,31554,,101,53,12
306,8730,,31,Fortaleza,Avai,True,False,16:00:00,287614,2022-10-09,481073,481074,2,0,,,False,False,False,False,False,,582992.0,,,40968,,101,99,69
307,8731,,31,Atletico-GO,Palmeiras,True,False,18:30:00,287615,2022-10-10,481085,481086,1,1,,,True,False,False,False,False,12089,805320.0,,,10566,,101,113,
308,8732,,31,Cuiaba,Flamengo,True,False,19:00:00,287616,2022-10-08,481060,481061,1,2,,,False,False,False,False,False,40059,3344285.0,,,36315,,101,116,17
309,8733,,31,Coritiba,Bragantino,True,False,18:00:00,287617,2022-10-09,481081,481082,2,1,,,False,False,False,False,False,,232395.0,,,16977,,101,111,40
310,8734,,32,America-MG,Fortaleza,True,False,20:30:00,287618,2022-10-15,481104,481105,1,2,,,False,False,False,False,False,2863,38349.0,,,1885,,101,39,69
311,8735,,32,Flamengo,CAM,True,False,20:30:00,287619,2022-10-15,481106,481107,1,0,,,False,False,False,False,False,51179,2479344.0,,,48966,,101,28,17
312,8736,,32,Bragantino,Santos,True,False,20:00:00,287620,2022-10-17,481122,481123,0,2,,,False,False,False,False,False,,243900.0,,,6705,,101,4,3
313,8737,,32,Palmeiras,Sao Paulo,True,False,16:00:00,287621,2022-10-16,481108,481109,0,0,,,True,False,False,False,False,,3029619.0,,,40795,,101,11,
314,8738,,32,Botafogo,Internacional,True,False,18:00:00,287622,2022-10-16,481114,481115,0,1,,,False,False,False,False,False,24445,684510.0,,,22155,,101,31,12
315,8739,,32,Juventude,Atletico-GO,True,False,18:00:00,287623,2022-10-16,481116,481117,1,1,,,True,False,False,False,False,1489,42310.0,,,1242,,101,174,
316,8740,,32,Ceara,Cuiaba,True,False,16:00:00,287624,2022-10-16,481110,481111,1,1,,,True,False,False,False,False,41242,333954.0,,,41205,,101,99,
